ResponseId;type;item;value
R_8PHoXo9hp1JFEAa;positive;5;NA
R_8PHoXo9hp1JFEAa;negative;1;Illegal immigration
R_8PHoXo9hp1JFEAa;negative;2;Unregistered people may increase crime rate
R_8PHoXo9hp1JFEAa;negative;3;Govt spending on these immigrants
R_8PHoXo9hp1JFEAa;negative;4;NA
R_8PHoXo9hp1JFEAa;negative;5;NA
R_8Hizs9smp8WmSlh;positive;1;Cultural differences can be positive
R_8Hizs9smp8WmSlh;positive;2;New skills, talents
R_8Hizs9smp8WmSlh;positive;3;Supporting displaced people
R_8Hizs9smp8WmSlh;positive;4;NA
R_8Hizs9smp8WmSlh;positive;5;NA
R_8Hizs9smp8WmSlh;negative;1;Too many people for services
R_8Hizs9smp8WmSlh;negative;2;Cultural differences
R_8Hizs9smp8WmSlh;negative;3;Expensive
R_8Hizs9smp8WmSlh;negative;4;NA
R_8Hizs9smp8WmSlh;negative;5;NA
R_87EuN8yvmEZcBqp;positive;1;intelligent people contribute to society
R_87EuN8yvmEZcBqp;positive;2;fleeing bad circumstances
R_87EuN8yvmEZcBqp;positive;3;restart their lives
R_87EuN8yvmEZcBqp;positive;4;england seen as helpful
R_87EuN8yvmEZcBqp;positive;5;NA
R_87EuN8yvmEZcBqp;negative;1;less jobs
R_87EuN8yvmEZcBqp;negative;2;more crime
R_87EuN8yvmEZcBqp;negative;3;lack of housing
R_87EuN8yvmEZcBqp;negative;4;higher taxes
R_87EuN8yvmEZcBqp;negative;5;NA
R_8Nn9Jw8uUE9Y5rI;positive;1;I wouldn't be here, if it wasn't for immigration. my father (foreign) moved here because of my mother (English).
R_8Nn9Jw8uUE9Y5rI;positive;2;The Premier League is greatly enhanced, as are other sports such as rugby and cricket
R_8Nn9Jw8uUE9Y5rI;positive;3;Skills gaps can be addressed. if we look at the example of the many thousands of Polish and eastern europeans who moved to UK, that was a great thing. they came to work and build
R_8Nn9Jw8uUE9Y5rI;positive;4;NA
R_8Nn9Jw8uUE9Y5rI;positive;5;NA
R_8Nn9Jw8uUE9Y5rI;negative;1;it hasn't been planned for. there is no infrastructure or work done to accomodate
R_8Nn9Jw8uUE9Y5rI;negative;2;We are importing regional conflicts and disputes which have nothing to do with us.
R_8Nn9Jw8uUE9Y5rI;negative;3;disproportionate representation among crime figures from certain groups of immigrants is problematic
R_8Nn9Jw8uUE9Y5rI;negative;4;no integration plan - we have all just been left to get on with it, and look at how well that's turned out.
R_8Nn9Jw8uUE9Y5rI;negative;5;NA
R_8Za2kaIJDCLXJSN;positive;1;Lawful migrants and refugees help with filling much needed roles such as doctors.
R_8Za2kaIJDCLXJSN;positive;2;NA
R_8Za2kaIJDCLXJSN;positive;3;NA
R_8Za2kaIJDCLXJSN;positive;4;NA
R_8Za2kaIJDCLXJSN;positive;5;NA
R_8Za2kaIJDCLXJSN;negative;1;Strain on NHS
R_8Za2kaIJDCLXJSN;negative;2;The infrastructure and housing costs for processing the illegal migrants
R_8Za2kaIJDCLXJSN;negative;3;Cost to the taxpayer
R_8Za2kaIJDCLXJSN;negative;4;Loss of feeling of unity in the country
R_8Za2kaIJDCLXJSN;negative;5;Our borders are too relaxed
R_8OSX6jgZeKnjjBn;positive;1;Helpful to the economy in terms of extra workers
R_8OSX6jgZeKnjjBn;positive;2;Enrichment of society
R_8OSX6jgZeKnjjBn;positive;3;Learn from other cultures
R_8OSX6jgZeKnjjBn;positive;4;NA
R_8OSX6jgZeKnjjBn;positive;5;NA
R_8OSX6jgZeKnjjBn;negative;1;Poor accommodation for people arriving
R_8OSX6jgZeKnjjBn;negative;2;Poor treatment of those arriving
R_8OSX6jgZeKnjjBn;negative;3;NA
R_8OSX6jgZeKnjjBn;negative;4;NA
R_8OSX6jgZeKnjjBn;negative;5;NA
R_2y14bINwskpH4zv;positive;1;Economic Growth
R_2y14bINwskpH4zv;positive;2;Filling Labour Shortage
R_2y14bINwskpH4zv;positive;3;Demographic Balance
R_2y14bINwskpH4zv;positive;4;Cultural Diversity
R_2y14bINwskpH4zv;positive;5;Public finance support
R_2y14bINwskpH4zv;negative;1;Burden on Public Funds
R_2y14bINwskpH4zv;negative;2;Exploitation Risks
R_2y14bINwskpH4zv;negative;3;NA
R_2y14bINwskpH4zv;negative;4;NA
R_2y14bINwskpH4zv;negative;5;NA
R_8KwOWSXEXKFOM4k;positive;1;Helps fill important job gaps, for example in healthcare, construction or hospitality.
R_8KwOWSXEXKFOM4k;positive;2;Adds to the UK’s cultural diversity, bringing new food, traditions and ideas.
R_8KwOWSXEXKFOM4k;positive;3;Many immigrants start businesses, which boosts the economy and creates jobs.
R_8KwOWSXEXKFOM4k;positive;4;Brings in younger workers who help balance an ageing population.
R_8KwOWSXEXKFOM4k;positive;5;Immigrants contribute through taxes, supporting public services and growth.
R_8KwOWSXEXKFOM4k;negative;1;More people can put extra pressure on services like the NHS, schools and housing.
R_8KwOWSXEXKFOM4k;negative;2;Some worry about more competition for certain jobs, especially lower-paid ones.
R_8KwOWSXEXKFOM4k;negative;3;Housing demand can rise, which may push up rents and house prices.
R_8KwOWSXEXKFOM4k;negative;4;In some areas, there can be challenges with integration or cultural differences.
R_8KwOWSXEXKFOM4k;negative;5;Concerns that it could place a strain on welfare or benefits systems.
R_8VOcwuuhUaqzl4Q;positive;1;meeting people from different cultures
R_8VOcwuuhUaqzl4Q;positive;2;adding different perspective to culture
R_8VOcwuuhUaqzl4Q;positive;3;more the merrier, inwards and outwards
R_8VOcwuuhUaqzl4Q;positive;4;NA
R_8VOcwuuhUaqzl4Q;positive;5;NA
R_8VOcwuuhUaqzl4Q;negative;1;encouraging racism in bigots
R_8VOcwuuhUaqzl4Q;negative;2;encouraging racism in the ignorant
R_8VOcwuuhUaqzl4Q;negative;3;encouraging racism in right-wingers
R_8VOcwuuhUaqzl4Q;negative;4;NA
R_8VOcwuuhUaqzl4Q;negative;5;NA
R_2ovGkxew609fMIm;positive;1;More diversity
R_2ovGkxew609fMIm;positive;2;More skills in the workforce
R_2ovGkxew609fMIm;positive;3;NA
R_2ovGkxew609fMIm;positive;4;NA
R_2ovGkxew609fMIm;positive;5;NA
R_2ovGkxew609fMIm;negative;1;Increased crime
R_2ovGkxew609fMIm;negative;2;Lack of adaptation
R_2ovGkxew609fMIm;negative;3;NA
R_2ovGkxew609fMIm;negative;4;NA
R_2ovGkxew609fMIm;negative;5;NA
R_8KIxpNcEjzNNZSm;positive;1;Fill jobs that are difficult to fill
R_8KIxpNcEjzNNZSm;positive;2;Allow others to get experience of travelling
R_8KIxpNcEjzNNZSm;positive;3;NA
R_8KIxpNcEjzNNZSm;positive;4;NA
R_8KIxpNcEjzNNZSm;positive;5;NA
R_8KIxpNcEjzNNZSm;negative;1;Keep native Brits out of work
R_8KIxpNcEjzNNZSm;negative;2;Push down wages
R_8KIxpNcEjzNNZSm;negative;3;Not enough homes to house them
R_8KIxpNcEjzNNZSm;negative;4;Different attitudes to the native population
R_8KIxpNcEjzNNZSm;negative;5;Criminals exploit the sector
R_2vsMIK6DAgxL8Xf;positive;1;jobs may require specific skills that can only be sourced from recruiting abroad
R_2vsMIK6DAgxL8Xf;positive;2;immigrants who work contribute to taxes
R_2vsMIK6DAgxL8Xf;positive;3;immigrants may retire to home country and not claim UK pension
R_2vsMIK6DAgxL8Xf;positive;4;NA
R_2vsMIK6DAgxL8Xf;positive;5;NA
R_2vsMIK6DAgxL8Xf;negative;1;Drain on taxpayer resources to manage and control
R_2vsMIK6DAgxL8Xf;negative;2;Can be associated with crime
R_2vsMIK6DAgxL8Xf;negative;3;Puts more pressure on local services and housing
R_2vsMIK6DAgxL8Xf;negative;4;Perceived as taking jobs from locals
R_2vsMIK6DAgxL8Xf;negative;5;Dilutes culture
R_8mxfEtc4J5baZzz;positive;1;Jobs fulfilled that local do not want to do
R_8mxfEtc4J5baZzz;positive;2;Fulfillment of low supply roles (NHS)
R_8mxfEtc4J5baZzz;positive;3;Cultural Diversity
R_8mxfEtc4J5baZzz;positive;4;Reducing impact of low birth rates
R_8mxfEtc4J5baZzz;positive;5;Diverse workforce
R_8mxfEtc4J5baZzz;negative;1;Housing Prices
R_8mxfEtc4J5baZzz;negative;2;Lack of integration
R_8mxfEtc4J5baZzz;negative;3;Social Pressure
R_8mxfEtc4J5baZzz;negative;4;Lack of opportunities for locals
R_8mxfEtc4J5baZzz;negative;5;Crime
R_8CbIYaMUIDi41Lb;positive;1;Economic migrants
R_8CbIYaMUIDi41Lb;positive;2;Diversity in our country
R_8CbIYaMUIDi41Lb;positive;3;NA
R_8CbIYaMUIDi41Lb;positive;4;NA
R_8CbIYaMUIDi41Lb;positive;5;NA
R_8CbIYaMUIDi41Lb;negative;1;Strain on the NHS
R_8CbIYaMUIDi41Lb;negative;2;NA
R_8CbIYaMUIDi41Lb;negative;3;NA
R_8CbIYaMUIDi41Lb;negative;4;NA
R_8CbIYaMUIDi41Lb;negative;5;NA
R_8L5snEdC2gOa2MD;positive;1;It gives the opportunity for people fleeing war to have a safe life
R_8L5snEdC2gOa2MD;positive;2;Immigrants could enter the workforce doing jobs that british natives don't want to do
R_8L5snEdC2gOa2MD;positive;3;They could bring skills that may be lacking in the british workforce
R_8L5snEdC2gOa2MD;positive;4;Immigration could make up for low birth rates
R_8L5snEdC2gOa2MD;positive;5;It could raise the UK's reputation as a safe and welcoming country
R_8L5snEdC2gOa2MD;negative;1;some immigrants may be uninterested in integrating into british society
R_8L5snEdC2gOa2MD;negative;2;Immigrants may be victims of organised crime/human trafficking
R_8L5snEdC2gOa2MD;negative;3;It can raise racial tensions
R_8L5snEdC2gOa2MD;negative;4;Some people use immigrants as a scapegoat to further their political aims
R_8L5snEdC2gOa2MD;negative;5;If immigrants enter the country and don't work they become a financial liability
R_25yhHnhGPHH73Qv;positive;1;Gives people a safe place to live
R_25yhHnhGPHH73Qv;positive;2;Fill labour shortages
R_25yhHnhGPHH73Qv;positive;3;NA
R_25yhHnhGPHH73Qv;positive;4;NA
R_25yhHnhGPHH73Qv;positive;5;NA
R_25yhHnhGPHH73Qv;negative;1;Sometimes immigrants take too many jobs
R_25yhHnhGPHH73Qv;negative;2;It causes aggrivation and protests amongst people who don't agree with immigration
R_25yhHnhGPHH73Qv;negative;3;There have been instances of criminal actvity by immigrants
R_25yhHnhGPHH73Qv;negative;4;NA
R_25yhHnhGPHH73Qv;negative;5;NA
R_8l62SgFbqyWXXJT;positive;1;Skilled workers
R_8l62SgFbqyWXXJT;positive;2;Culteral
R_8l62SgFbqyWXXJT;positive;3;NA
R_8l62SgFbqyWXXJT;positive;4;NA
R_8l62SgFbqyWXXJT;positive;5;NA
R_8l62SgFbqyWXXJT;negative;1;Overcrowding
R_8l62SgFbqyWXXJT;negative;2;Illegal
R_8l62SgFbqyWXXJT;negative;3;Crime
R_8l62SgFbqyWXXJT;negative;4;Culteral differances
R_8l62SgFbqyWXXJT;negative;5;Anti British
R_8XbdvJLX4QZQKk4;positive;1;Provides staff in areas where there are a lot of vacancies.
R_8XbdvJLX4QZQKk4;positive;2;NA
R_8XbdvJLX4QZQKk4;positive;3;NA
R_8XbdvJLX4QZQKk4;positive;4;NA
R_8XbdvJLX4QZQKk4;positive;5;NA
R_8XbdvJLX4QZQKk4;negative;1;Many immigrants live within their own communities and don't seem interested in mixing with others.
R_8XbdvJLX4QZQKk4;negative;2;Many immigrants come from cultures with repressive views and try to impose their beliefs here in the UK.
R_8XbdvJLX4QZQKk4;negative;3;Too many immigrants coming into the country illegally may pose a security risk.
R_8XbdvJLX4QZQKk4;negative;4;Strain on local infrastructure.
R_8XbdvJLX4QZQKk4;negative;5;NA
R_26lMoZmybi5QBeE;positive;1;It shows that we are a caring country
R_26lMoZmybi5QBeE;positive;2;Encourages diversity
R_26lMoZmybi5QBeE;positive;3;NA
R_26lMoZmybi5QBeE;positive;4;NA
R_26lMoZmybi5QBeE;positive;5;NA
R_26lMoZmybi5QBeE;negative;1;It stretches resources for uk citizens
R_26lMoZmybi5QBeE;negative;2;It does not account for genuine welfare cases
R_26lMoZmybi5QBeE;negative;3;NA
R_26lMoZmybi5QBeE;negative;4;NA
R_26lMoZmybi5QBeE;negative;5;NA
R_8svK3AstNQfwrUc;positive;1;It helps provide labour for job roles that are unfilled
R_8svK3AstNQfwrUc;positive;2;NA
R_8svK3AstNQfwrUc;positive;3;NA
R_8svK3AstNQfwrUc;positive;4;NA
R_8svK3AstNQfwrUc;positive;5;NA
R_8svK3AstNQfwrUc;negative;1;It puts a strain on the NHS
R_8svK3AstNQfwrUc;negative;2;It puts a strain on the housing shortages
R_8svK3AstNQfwrUc;negative;3;We do not know who we are letting into the Country as refugees have no identification or passports
R_8svK3AstNQfwrUc;negative;4;NA
R_8svK3AstNQfwrUc;negative;5;NA
R_8ThkRKFhJY6ZjHz;positive;1;They fill skill gaps- like in nursing, health and care homes.
R_8ThkRKFhJY6ZjHz;positive;2;Promotes a diverse culture
R_8ThkRKFhJY6ZjHz;positive;3;Legal immigrants pay taxes- helping the economy.
R_8ThkRKFhJY6ZjHz;positive;4;NA
R_8ThkRKFhJY6ZjHz;positive;5;NA
R_8ThkRKFhJY6ZjHz;negative;1;Overcrowding in the UK- a small island
R_8ThkRKFhJY6ZjHz;negative;2;Creates tensions with UK born citizens
R_8ThkRKFhJY6ZjHz;negative;3;Having to house some immigrants in hotels upon arrival- costing money
R_8ThkRKFhJY6ZjHz;negative;4;Perception immigrants take British jobs
R_8ThkRKFhJY6ZjHz;negative;5;NA
R_8HNdwmUKRaodhRu;positive;1;Skilled workers coming to the UK
R_8HNdwmUKRaodhRu;positive;2;Refugees need somewhere safe to go
R_8HNdwmUKRaodhRu;positive;3;Multiculturalism is good for society
R_8HNdwmUKRaodhRu;positive;4;NA
R_8HNdwmUKRaodhRu;positive;5;NA
R_8HNdwmUKRaodhRu;negative;1;Cost to the country to support immigrants if they do not work or have medical needs
R_8HNdwmUKRaodhRu;negative;2;NA
R_8HNdwmUKRaodhRu;negative;3;NA
R_8HNdwmUKRaodhRu;negative;4;NA
R_8HNdwmUKRaodhRu;negative;5;NA
R_2NsLLDoRBc7bSeE;positive;1;None ( referring only to small boat migrants )
R_2NsLLDoRBc7bSeE;positive;2;NA
R_2NsLLDoRBc7bSeE;positive;3;NA
R_2NsLLDoRBc7bSeE;positive;4;NA
R_2NsLLDoRBc7bSeE;positive;5;NA
R_2NsLLDoRBc7bSeE;negative;1;They are pedofiles ( referring only to small boat migrants )
R_2NsLLDoRBc7bSeE;negative;2;They take Houses which could be given to people that work or come here for work ( referring only to small boat migrants )
R_2NsLLDoRBc7bSeE;negative;3;If they are escaping the war then where are women and children this boats are full of men ( referring only to small boat migrants )
R_2NsLLDoRBc7bSeE;negative;4;We all ( British citizens and immigrants from EU etc ) have to keep them leeches ( referring only to small boat migrants )
R_2NsLLDoRBc7bSeE;negative;5;NA
R_8r81rhjJxmN47ld;positive;1;NA
R_8r81rhjJxmN47ld;positive;2;NA
R_8r81rhjJxmN47ld;positive;3;NA
R_8r81rhjJxmN47ld;positive;4;NA
R_8r81rhjJxmN47ld;positive;5;NA
R_8r81rhjJxmN47ld;negative;1;NA
R_8r81rhjJxmN47ld;negative;2;NA
R_8r81rhjJxmN47ld;negative;3;NA
R_8r81rhjJxmN47ld;negative;4;NA
R_8r81rhjJxmN47ld;negative;5;NA
R_8HpI2bNLXedEaNy;positive;1;Can bring skilled workers in
R_8HpI2bNLXedEaNy;positive;2;Can give people different opportunites
R_8HpI2bNLXedEaNy;positive;3;We might want to go and work of live somewhere else ourselves
R_8HpI2bNLXedEaNy;positive;4;increased number of people working and paying tax
R_8HpI2bNLXedEaNy;positive;5;birth rate is falling in the UK
R_8HpI2bNLXedEaNy;negative;1;increase in the number of people requiring services
R_8HpI2bNLXedEaNy;negative;2;housing issues
R_8HpI2bNLXedEaNy;negative;3;increase in negative thoughts from people
R_8HpI2bNLXedEaNy;negative;4;potential for undesirable people to come in
R_8HpI2bNLXedEaNy;negative;5;NA
R_2qe2KeEk4YjW2Cb;positive;1;Varied mix of cultures
R_2qe2KeEk4YjW2Cb;positive;2;More people to fulfill jobs that are hard to fill
R_2qe2KeEk4YjW2Cb;positive;3;Brings the best people from around the world
R_2qe2KeEk4YjW2Cb;positive;4;NA
R_2qe2KeEk4YjW2Cb;positive;5;NA
R_2qe2KeEk4YjW2Cb;negative;1;Pressure on existing services
R_2qe2KeEk4YjW2Cb;negative;2;Housing shortages
R_2qe2KeEk4YjW2Cb;negative;3;NA
R_2qe2KeEk4YjW2Cb;negative;4;NA
R_2qe2KeEk4YjW2Cb;negative;5;NA
R_8w4HbPqfxjM55Gp;positive;1;People can live safely here
R_8w4HbPqfxjM55Gp;positive;2;NA
R_8w4HbPqfxjM55Gp;positive;3;NA
R_8w4HbPqfxjM55Gp;positive;4;NA
R_8w4HbPqfxjM55Gp;positive;5;NA
R_8w4HbPqfxjM55Gp;negative;1;Overpopulation
R_8w4HbPqfxjM55Gp;negative;2;Crime
R_8w4HbPqfxjM55Gp;negative;3;It's illegal in a lot of cases
R_8w4HbPqfxjM55Gp;negative;4;Lack of integration
R_8w4HbPqfxjM55Gp;negative;5;Security issues
R_8E7h1Qxrjig6j0s;positive;1;Brings needed skills to the UK
R_8E7h1Qxrjig6j0s;positive;2;Do jobs that UK people don't want
R_8E7h1Qxrjig6j0s;positive;3;enrich culture
R_8E7h1Qxrjig6j0s;positive;4;NA
R_8E7h1Qxrjig6j0s;positive;5;NA
R_8E7h1Qxrjig6j0s;negative;1;it provokes racists
R_8E7h1Qxrjig6j0s;negative;2;NA
R_8E7h1Qxrjig6j0s;negative;3;NA
R_8E7h1Qxrjig6j0s;negative;4;NA
R_8E7h1Qxrjig6j0s;negative;5;NA
R_8iRR2T36DGgAno5;positive;1;Economic benefits
R_8iRR2T36DGgAno5;positive;2;Filling care jobs
R_8iRR2T36DGgAno5;positive;3;NA
R_8iRR2T36DGgAno5;positive;4;NA
R_8iRR2T36DGgAno5;positive;5;NA
R_8iRR2T36DGgAno5;negative;1;Country losing identity
R_8iRR2T36DGgAno5;negative;2;Many migrants not contributing to society
R_8iRR2T36DGgAno5;negative;3;NA
R_8iRR2T36DGgAno5;negative;4;NA
R_8iRR2T36DGgAno5;negative;5;NA
R_8bOzNs3Zmfv7j0A;positive;1;People to fill job vacancies
R_8bOzNs3Zmfv7j0A;positive;2;Culture
R_8bOzNs3Zmfv7j0A;positive;3;NA
R_8bOzNs3Zmfv7j0A;positive;4;NA
R_8bOzNs3Zmfv7j0A;positive;5;NA
R_8bOzNs3Zmfv7j0A;negative;1;Housing
R_8bOzNs3Zmfv7j0A;negative;2;NA
R_8bOzNs3Zmfv7j0A;negative;3;NA
R_8bOzNs3Zmfv7j0A;negative;4;NA
R_8bOzNs3Zmfv7j0A;negative;5;NA
R_2g6jIdrX5nr0vfu;positive;1;Fill specifics roles in job market
R_2g6jIdrX5nr0vfu;positive;2;Diversity
R_2g6jIdrX5nr0vfu;positive;3;Culture enrichment
R_2g6jIdrX5nr0vfu;positive;4;Increases acceptance and understanding
R_2g6jIdrX5nr0vfu;positive;5;Ensures continued population growth
R_2g6jIdrX5nr0vfu;negative;1;Pressure on public services
R_2g6jIdrX5nr0vfu;negative;2;Pressure on housing
R_2g6jIdrX5nr0vfu;negative;3;Increased sentiment of losing British culture
R_2g6jIdrX5nr0vfu;negative;4;Division of country/communities
R_2g6jIdrX5nr0vfu;negative;5;Over population issues
R_24IQnOaDTRAquIF;positive;1;Safety, security and opportunities for migrants
R_24IQnOaDTRAquIF;positive;2;Fill skills gaps
R_24IQnOaDTRAquIF;positive;3;Multiculturalism
R_24IQnOaDTRAquIF;positive;4;NA
R_24IQnOaDTRAquIF;positive;5;NA
R_24IQnOaDTRAquIF;negative;1;Politicians use it as a scapegoat
R_24IQnOaDTRAquIF;negative;2;NA
R_24IQnOaDTRAquIF;negative;3;NA
R_24IQnOaDTRAquIF;negative;4;NA
R_24IQnOaDTRAquIF;negative;5;NA
R_8OGR6n7KTSgUBrs;positive;1;Mix of people
R_8OGR6n7KTSgUBrs;positive;2;New ideas
R_8OGR6n7KTSgUBrs;positive;3;Labour
R_8OGR6n7KTSgUBrs;positive;4;Falling birth rate
R_8OGR6n7KTSgUBrs;positive;5;Sanctuary
R_8OGR6n7KTSgUBrs;negative;1;Housing
R_8OGR6n7KTSgUBrs;negative;2;Wages
R_8OGR6n7KTSgUBrs;negative;3;Cost of sorting immigrants
R_8OGR6n7KTSgUBrs;negative;4;NA
R_8OGR6n7KTSgUBrs;negative;5;NA
R_270TSbpGDABcfxg;positive;1;Fill empty jobs
R_270TSbpGDABcfxg;positive;2;increase in tax revenue
R_270TSbpGDABcfxg;positive;3;multi-culturism
R_270TSbpGDABcfxg;positive;4;NA
R_270TSbpGDABcfxg;positive;5;NA
R_270TSbpGDABcfxg;negative;1;Impact on hospitals/doctors/schools
R_270TSbpGDABcfxg;negative;2;Lack of integration
R_270TSbpGDABcfxg;negative;3;NA
R_270TSbpGDABcfxg;negative;4;NA
R_270TSbpGDABcfxg;negative;5;NA
R_8p8OcVfMmCabx8L;positive;1;Some immigrants take low paid work that some british people who prefer benefits refuse to take
R_8p8OcVfMmCabx8L;positive;2;Immigration can be used to fill skill gaps
R_8p8OcVfMmCabx8L;positive;3;When social integration occurs we can learn from other cultures
R_8p8OcVfMmCabx8L;positive;4;NA
R_8p8OcVfMmCabx8L;positive;5;NA
R_8p8OcVfMmCabx8L;negative;1;the uk infrastructure can't sustain anymore people
R_8p8OcVfMmCabx8L;negative;2;A lot of immigrants don't want to intregrate
R_8p8OcVfMmCabx8L;negative;3;A lot of immigrants don't agree with british values
R_8p8OcVfMmCabx8L;negative;4;A lot of immigrants will require benefits
R_8p8OcVfMmCabx8L;negative;5;There isn't enough new schools or hospitals to cope with additional population
R_2Egu86x6c89gIxL;positive;1;New skills
R_2Egu86x6c89gIxL;positive;2;Diverse perspectives
R_2Egu86x6c89gIxL;positive;3;People working jobs that are not currently filled
R_2Egu86x6c89gIxL;positive;4;NA
R_2Egu86x6c89gIxL;positive;5;NA
R_2Egu86x6c89gIxL;negative;1;Strain on NHS/social care systems
R_2Egu86x6c89gIxL;negative;2;NA
R_2Egu86x6c89gIxL;negative;3;NA
R_2Egu86x6c89gIxL;negative;4;NA
R_2Egu86x6c89gIxL;negative;5;NA
R_2rHbUtWn4nBZd9o;positive;1;NHS
R_2rHbUtWn4nBZd9o;positive;2;NA
R_2rHbUtWn4nBZd9o;positive;3;NA
R_2rHbUtWn4nBZd9o;positive;4;NA
R_2rHbUtWn4nBZd9o;positive;5;NA
R_2rHbUtWn4nBZd9o;negative;1;Crime
R_2rHbUtWn4nBZd9o;negative;2;Culture
R_2rHbUtWn4nBZd9o;negative;3;Housing
R_2rHbUtWn4nBZd9o;negative;4;Tax
R_2rHbUtWn4nBZd9o;negative;5;Language
R_8rYnXgcWgz5l5zn;positive;1;Skill shortage in UK
R_8rYnXgcWgz5l5zn;positive;2;Students contributing to economy
R_8rYnXgcWgz5l5zn;positive;3;Filling gaps in unskilled work places
R_8rYnXgcWgz5l5zn;positive;4;Diversity
R_8rYnXgcWgz5l5zn;positive;5;NA
R_8rYnXgcWgz5l5zn;negative;1;Strain on services, NHS, social services
R_8rYnXgcWgz5l5zn;negative;2;Housing crisis
R_8rYnXgcWgz5l5zn;negative;3;Illegal immigration
R_8rYnXgcWgz5l5zn;negative;4;Lack of integration
R_8rYnXgcWgz5l5zn;negative;5;NA
R_8rlPvaLrSyd4tYB;positive;1;NA
R_8rlPvaLrSyd4tYB;positive;2;NA
R_8rlPvaLrSyd4tYB;positive;3;NA
R_8rlPvaLrSyd4tYB;positive;4;NA
R_8rlPvaLrSyd4tYB;positive;5;NA
R_8rlPvaLrSyd4tYB;negative;1;overcrowding
R_8rlPvaLrSyd4tYB;negative;2;costs on processing
R_8rlPvaLrSyd4tYB;negative;3;dilution of British society
R_8rlPvaLrSyd4tYB;negative;4;less jobs
R_8rlPvaLrSyd4tYB;negative;5;stress on resources and infrastructure
R_2AxgHQOUQeiBvMZ;positive;1;new skills
R_2AxgHQOUQeiBvMZ;positive;2;filling jobs British people can't or won't do
R_2AxgHQOUQeiBvMZ;positive;3;new cultural perspectives and exchange
R_2AxgHQOUQeiBvMZ;positive;4;positive for the immigrants fleeing a bad situation
R_2AxgHQOUQeiBvMZ;positive;5;NA
R_2AxgHQOUQeiBvMZ;negative;1;not enough services to support immigrants
R_2AxgHQOUQeiBvMZ;negative;2;NA
R_2AxgHQOUQeiBvMZ;negative;3;NA
R_2AxgHQOUQeiBvMZ;negative;4;NA
R_2AxgHQOUQeiBvMZ;negative;5;NA
R_8JE4yGhtFDoPNBf;positive;1;Introduction of different foods
R_8JE4yGhtFDoPNBf;positive;2;Introduction of different music
R_8JE4yGhtFDoPNBf;positive;3;Events (i.e carnival)
R_8JE4yGhtFDoPNBf;positive;4;NA
R_8JE4yGhtFDoPNBf;positive;5;NA
R_8JE4yGhtFDoPNBf;negative;1;NA
R_8JE4yGhtFDoPNBf;negative;2;NA
R_8JE4yGhtFDoPNBf;negative;3;NA
R_8JE4yGhtFDoPNBf;negative;4;NA
R_8JE4yGhtFDoPNBf;negative;5;NA
R_2J7TfdosYEhGyvH;positive;1;Varying cultures
R_2J7TfdosYEhGyvH;positive;2;Skill sets
R_2J7TfdosYEhGyvH;positive;3;NA
R_2J7TfdosYEhGyvH;positive;4;NA
R_2J7TfdosYEhGyvH;positive;5;NA
R_2J7TfdosYEhGyvH;negative;1;Population influx
R_2J7TfdosYEhGyvH;negative;2;NA
R_2J7TfdosYEhGyvH;negative;3;NA
R_2J7TfdosYEhGyvH;negative;4;NA
R_2J7TfdosYEhGyvH;negative;5;NA
R_2KFTTXyFNaKsJ5D;positive;1;Qualified doctors and nurses employed by the NHS
R_2KFTTXyFNaKsJ5D;positive;2;Highly skilled and qualified immigrants boost the economy
R_2KFTTXyFNaKsJ5D;positive;3;NA
R_2KFTTXyFNaKsJ5D;positive;4;NA
R_2KFTTXyFNaKsJ5D;positive;5;NA
R_2KFTTXyFNaKsJ5D;negative;1;More pressure on the NHS
R_2KFTTXyFNaKsJ5D;negative;2;Worsening housing crisis
R_2KFTTXyFNaKsJ5D;negative;3;Loss of British identity and culture
R_2KFTTXyFNaKsJ5D;negative;4;Unwillingness by some immigrants to integrate outside of their own community
